"Stay","N","S","W","E","NW","NE","SW","SE","lon","lat"
0.496,0.0328,0.006,0.4312,0,0.0276,0,0.0064,0,-172.5,1.5
0.4836,0.0312,0.0052,0.4432,0,0.0272,0,0.0096,0,-171.5,1.5
0.4764,0.0264,0.0032,0.4624,0,0.0248,0,0.0068,0,-170.5,1.5
0.4636,0.0224,0.0048,0.48,0,0.0208,0,0.0084,0,-169.5,1.5
0.464,0.0096,0.0084,0.4896,0,0.0168,0,0.0116,0,-168.5,1.5
0.4752,0.0028,0.0052,0.502,0,0.0092,0,0.0056,0,-167.5,1.5
0.4708,0.0128,0.0036,0.5024,0,0.008,0,0.0024,0,-166.5,1.5
0.4668,0.018,0.0016,0.4884,0,0.0212,0,0.004,0,-165.5,1.5
0.4516,0.0232,0.0028,0.4972,0,0.0228,0,0.0024,0,-164.5,1.5
0.4436,0.0268,8e-04,0.4984,0,0.0272,0,0.0032,0,-163.5,1.5
0.4456,0.0268,0,0.498,0,0.0296,0,0,0,-162.5,1.5
0.4268,0.038,0,0.502,0,0.0332,0,0,0,-161.5,1.5
0.4216,0.038,0,0.4976,0,0.0428,0,0,0,-160.5,1.5
0.4324,0.0252,0,0.5148,0,0.0276,0,0,0,-159.5,1.5
0.4792,0.0044,0,0.5072,0,0.0092,0,0,0,-158.5,1.5
0.416551724137931,0.0620689655172414,0.0064367816091954,0.509425287356322,0,0.00459770114942529,0,0.000919540229885057,0,-157.5,1.5
0.4016,0.0384,8e-04,0.4864,0,0.0644,0,0.0084,0,-156.5,1.5
0.3868,0.026,0,0.5512,0,0.036,0,0,0,-155.5,1.5
0.386,0.0256,0,0.5584,0,0.03,0,0,0,-154.5,1.5
0.3768,0.0236,0.002,0.5644,0,0.0308,0,0.0024,0,-153.5,1.5
0.384,0.0164,0.0028,0.5644,0,0.0272,0,0.0052,0,-152.5,1.5
0.3876,0.0196,8e-04,0.5592,0,0.0296,0,0.0032,0,-151.5,1.5
0.3768,0.0188,8e-04,0.572,0,0.0284,0,0.0032,0,-150.5,1.5
0.3696,0.0272,0.0012,0.5672,0,0.032,0,0.0028,0,-149.5,1.5
0.3624,0.0304,0,0.5596,0,0.0456,0,0.002,0,-148.5,1.5
0.3588,0.0328,0,0.5616,0,0.0468,0,0,0,-147.5,1.5
0.3344,0.036,8e-04,0.5748,0,0.0516,0,0.0024,0,-146.5,1.5
0.3432,0.0316,0.0012,0.5688,0,0.0524,0,0.0028,0,-145.5,1.5
0.3464,0.0316,0,0.57,0,0.0496,0,0.0024,0,-144.5,1.5
0.3328,0.034,0,0.582,0,0.0512,0,0,0,-143.5,1.5
0.3272,0.03,0,0.592,0,0.0508,0,0,0,-142.5,1.5
0.318,0.024,0,0.6176,0,0.0404,0,0,0,-141.5,1.5
0.3188,0.0204,0.0016,0.6204,0,0.0376,0,0.0012,0,-140.5,1.5
0.316,0.0172,0.0012,0.6228,0,0.04,0,0.0028,0,-139.5,1.5
0.322,0.022,0.0012,0.6192,0,0.0328,0,0.0028,0,-138.5,1.5
0.3204,0.0244,0.0012,0.6192,0,0.032,0,0.0028,0,-137.5,1.5
0.3256,0.0288,0.0028,0.5988,0,0.0416,0,0.0024,0,-136.5,1.5
0.3088,0.0332,0.0012,0.5984,0,0.0556,0,0.0028,0,-135.5,1.5
0.306,0.0324,0.0016,0.6032,0,0.0544,0,0.0024,0,-134.5,1.5
0.3016,0.03,0.0016,0.6092,0,0.0552,0,0.0024,0,-133.5,1.5
0.306,0.0316,0.0016,0.6076,0,0.0516,0,0.0016,0,-132.5,1.5
0.3168,0.032,0.002,0.5892,0,0.058,0,0.002,0,-131.5,1.5
0.3312,0.0328,0,0.582,0,0.0528,0,0.0012,0,-130.5,1.5
0.3464,0.0356,0,0.5648,0,0.0532,0,0,0,-129.5,1.5
0.3424,0.0348,0,0.5724,0,0.0492,0,0.0012,0,-128.5,1.5
0.3452,0.0292,0,0.58,0,0.0456,0,0,0,-127.5,1.5
0.3488,0.0328,4e-04,0.5756,0,0.0424,0,0,0,-126.5,1.5
0.352,0.028,0.0016,0.5708,0,0.0452,0,0.0024,0,-125.5,1.5
0.3524,0.0236,0,0.5904,0,0.032,0,0.0016,0,-124.5,1.5
0.3472,0.02,0.002,0.5992,0,0.03,0,0.0016,0,-123.5,1.5
0.3416,0.0236,0.0024,0.5952,0,0.0356,0,0.0016,0,-122.5,1.5
0.338,0.0264,0.0032,0.5852,0,0.0428,0,0.0044,0,-121.5,1.5
0.3336,0.028,0,0.5908,0,0.044,0,0.0036,0,-120.5,1.5
0.3328,0.0264,0,0.5976,0,0.0432,0,0,0,-119.5,1.5
0.3392,0.0236,0.0012,0.6024,0,0.0316,0,0.002,0,-118.5,1.5
0.3404,0.0316,8e-04,0.5892,0,0.0356,0,0.0024,0,-117.5,1.5
0.3432,0.0324,0,0.5844,0,0.04,0,0,0,-116.5,1.5
0.3428,0.0356,0,0.5784,0,0.0432,0,0,0,-115.5,1.5
0.3464,0.036,0,0.5772,0,0.0404,0,0,0,-114.5,1.5
0.3632,0.026,0,0.5772,0,0.0336,0,0,0,-113.5,1.5
0.38,0.024,0,0.5676,0,0.0284,0,0,0,-112.5,1.5
0.4012,0.0172,0,0.56,0,0.0216,0,0,0,-111.5,1.5
0.4152,0.014,0,0.5516,0,0.0192,0,0,0,-110.5,1.5
0.4288,0.0104,0.0024,0.5436,0,0.0124,0,0.0024,0,-109.5,1.5
0.4396,0.0116,0.0036,0.528,0,0.01,0,0.0072,0,-108.5,1.5
0.4504,0.0064,0.0076,0.5192,0,0.0084,0,0.008,0,-107.5,1.5
0.4548,0.0084,0.0064,0.5132,0,0.0076,0,0.0096,0,-106.5,1.5
0.4604,0.0084,0.0036,0.5096,0,0.0108,0,0.0072,0,-105.5,1.5
0.4588,0.0092,0.004,0.5124,0,0.0116,0,0.004,0,-104.5,1.5
0.4596,0.0096,0.002,0.5092,0,0.0156,0,0.004,0,-103.5,1.5
0.4592,0.0116,0,0.5152,0,0.0124,0,0.0016,0,-102.5,1.5
0.4636,0.0108,0,0.5152,0,0.0104,0,0,0,-101.5,1.5
0.482,0.0064,0,0.5024,0,0.0092,0,0,0,-100.5,1.5
0.4904,0.0108,0,0.4908,0,0.008,0,0,0,-99.5,1.5
0.5072,0.0096,0,0.4772,0,0.006,0,0,0,-98.5,1.5
0.526,0.0072,0,0.462,0,0.0048,0,0,0,-97.5,1.5
0.536,0.0056,0,0.4548,0,0.0036,0,0,0,-96.5,1.5
0.544,0.0044,0.0012,0.4432,0,0.0048,0,0.0024,0,-95.5,1.5
0.5424,0.0044,0.0044,0.444,0,0.002,0,0.0028,0,-94.5,1.5
0.5324,0.0076,0.0104,0.4364,0,0.004,0,0.0092,0,-93.5,1.5
0.5428,0.0128,0.0036,0.4264,0,0.0076,0,0.0068,0,-92.5,1.5
0.5864,0.0148,0,0.3896,0,0.0092,0,0,0,-91.5,1.5
0.654,0.0104,0.0032,0.3256,0,0.0068,0,0,0,-90.5,1.5
0.6856,0.0068,0.016,0.2832,4e-04,0.0036,0,0.0044,0,-89.5,1.5
0.6996,0.0024,0.0256,0.2612,8e-04,0.002,0,0.0084,0,-88.5,1.5
0.7208,0.0024,0.0232,0.2408,0.002,0.0016,0,0.0092,0,-87.5,1.5
0.7452,0.0032,0.018,0.2216,0.0016,0.0012,4e-04,0.0088,0,-86.5,1.5
0.7804,0.012,0.0084,0.1948,8e-04,0.0012,4e-04,0.002,0,-85.5,1.5
0.7932,0.032,0.0048,0.166,0,0.002,4e-04,0.0016,0,-84.5,1.5
0.8128,0.0524,0,0.13,8e-04,0.0028,8e-04,4e-04,0,-83.5,1.5
0.8532,0.0368,0.0036,0.1012,0.0024,0.0024,4e-04,0,0,-82.5,1.5
0.8448,8e-04,0.0596,0.088,8e-04,0,0,0.006,0,-81.5,1.5
0.822,0,0.084,0.0792,0.0024,0,0,0.0124,0,-80.5,1.5
0.919080459770115,0,0.00367816091954023,0.0703448275862069,0.000459770114942529,0,0,0.0064367816091954,0,-79.5,1.5
1,0,0,0,0,0,0,0,0,-78.5,1.5
0.834285714285714,0.165714285714286,0,0,0,0,0,0,0,-50.5,1.5
0.7936,0.0996,0.0044,0.036,0,0.0664,0,0,0,-49.5,1.5
0.5884,0.0672,0.0244,0.2904,0,0.0244,0,0.0052,0,-48.5,1.5
0.4196,0.0476,0.0368,0.3212,0,0.1532,0,0.0216,0,-47.5,1.5
0.1844,0.0636,0.0024,0.4656,0,0.2728,0,0.0112,0,-46.5,1.5
0.314,0.0504,0,0.5068,0,0.1288,0,0,0,-45.5,1.5
0.484,0.0316,0,0.4416,0,0.0428,0,0,0,-44.5,1.5
0.6168,0.018,0.0028,0.3388,0.0072,0.0164,0,0,0,-43.5,1.5
0.6824,0.0064,0.0192,0.2536,0.0264,0.0056,0,0.006,4e-04,-42.5,1.5
0.7008,0.0132,0.0372,0.21,0.0244,0.0032,8e-04,0.008,0.0024,-41.5,1.5
0.7156,0.0212,0.05,0.1876,0.0116,0.0044,0,0.008,0.0016,-40.5,1.5
0.7364,0.0104,0.0532,0.1896,8e-04,0.0024,0,0.0072,0,-39.5,1.5
0.752,0.0136,0.0408,0.1848,0,0.004,0,0.0048,0,-38.5,1.5
0.78,0.0208,0.0136,0.176,0.0016,0.006,0,0.002,0,-37.5,1.5
0.7756,0.038,0.0016,0.1744,8e-04,0.0088,0,8e-04,0,-36.5,1.5
0.76,0.0556,0,0.1708,0,0.0136,0,0,0,-35.5,1.5
0.7532,0.0588,0,0.1724,0,0.0156,0,0,0,-34.5,1.5
0.7436,0.0608,0,0.1792,0,0.0164,0,0,0,-33.5,1.5
0.7512,0.0596,0,0.1752,0,0.014,0,0,0,-32.5,1.5
0.7432,0.0616,0,0.1816,0,0.0136,0,0,0,-31.5,1.5
0.73,0.06,0,0.1948,0,0.0152,0,0,0,-30.5,1.5
0.714,0.0548,0,0.2144,8e-04,0.0156,4e-04,0,0,-29.5,1.5
0.7076,0.0512,0,0.2272,0,0.014,0,0,0,-28.5,1.5
0.7212,0.0372,0.0032,0.2244,0,0.0132,0,8e-04,0,-27.5,1.5
0.7388,0.018,0.0088,0.2244,0.0024,0.0072,0,4e-04,0,-26.5,1.5
0.7516,0.0188,0.0072,0.2092,0.0044,0.0072,0,0.0016,0,-25.5,1.5
0.748,0.0252,0.012,0.2008,0.0044,0.0064,0,0.0032,0,-24.5,1.5
0.7448,0.0212,0.0124,0.2076,0.004,0.0064,0,0.0036,0,-23.5,1.5
0.7456,0.0148,0.008,0.2128,0.0056,0.0096,0,0.0032,4e-04,-22.5,1.5
0.7528,0.0084,0.0136,0.2104,0.0076,0.0052,0,0.002,0,-21.5,1.5
0.7656,0.0096,0.0088,0.2008,0.008,0.004,0,0.0032,0,-20.5,1.5
0.7928,0.0052,0.0084,0.178,0.0104,0.0028,0,0.0024,0,-19.5,1.5
0.8024,0.0108,0.0048,0.1632,0.0168,8e-04,0,0.0012,0,-18.5,1.5
0.8376,0.0072,0.0036,0.1324,0.0164,0.0024,0,4e-04,0,-17.5,1.5
0.8384,0.0116,0.0036,0.1176,0.0268,0.0016,0,4e-04,0,-16.5,1.5
0.8412,0.01,0.004,0.1084,0.034,0.0024,0,0,0,-15.5,1.5
0.8432,0.0128,0.004,0.0996,0.0396,8e-04,0,0,0,-14.5,1.5
0.8428,0.0116,0.0068,0.0904,0.0464,0.0016,0,0,4e-04,-13.5,1.5
0.85,0.006,0.0064,0.0828,0.0524,0.002,0,4e-04,0,-12.5,1.5
0.8352,0.0088,0.0048,0.0712,0.0792,4e-04,0,4e-04,0,-11.5,1.5
0.8456,0.0064,0.0028,0.0496,0.0948,4e-04,4e-04,0,0,-10.5,1.5
0.8256,0.0216,0,0.0348,0.1164,0,0.0016,0,0,-9.5,1.5
0.8084,0.0252,0,0.0284,0.1368,0,0.0012,0,0,-8.5,1.5
0.7988,0.022,0,0.0272,0.1504,0,0.0016,0,0,-7.5,1.5
0.7952,0.0136,0,0.0232,0.1648,0,0.0032,0,0,-6.5,1.5
0.7948,0.0052,8e-04,0.0196,0.1756,0,0.0032,0,8e-04,-5.5,1.5
0.7852,0.0048,0.0096,0.0104,0.1852,0,0.0032,4e-04,0.0012,-4.5,1.5
0.7648,0.0048,0.0284,0.0024,0.1948,0,4e-04,8e-04,0.0036,-3.5,1.5
0.7616,0.0036,0.0408,0.0016,0.184,0,4e-04,4e-04,0.0076,-2.5,1.5
0.772,0.0036,0.0456,0.002,0.1656,0,0.0012,4e-04,0.0096,-1.5,1.5
0.7976,0.0088,0.02,0.0024,0.162,0,0.006,4e-04,0.0028,-0.5,1.5
0.8184,0.018,0.0068,0.002,0.1488,0,0.0036,0,0.0024,0.5,1.5
0.8076,0.014,0.0096,0.0016,0.1628,0,0.0016,0,0.0028,1.5,1.5
0.7968,0.0032,0.024,0.0012,0.17,0,0,4e-04,0.0044,2.5,1.5
0.8072,0.002,0.0164,0,0.1708,0,4e-04,0,0.0032,3.5,1.5
0.8256,0.0076,0.0032,0,0.16,0,0.0036,0,0,4.5,1.5
0.8368,0.0156,0,0,0.1428,0,0.0048,0,0,5.5,1.5
0.8556,0.0188,0.0052,0,0.1164,0,0.0032,0,8e-04,6.5,1.5
0.8968,0.0124,0.0156,0,0.074,0,4e-04,0,8e-04,7.5,1.5
0.9152,0.0048,0.0616,0,0.018,0,4e-04,0,0,8.5,1.5
0.958048780487805,0.00195121951219512,0.04,0,0,0,0,0,0,9.5,1.5
0.527567567567568,0,0.421621621621622,0,0,0,0,0.0508108108108108,0,44.5,1.5
0.480869565217391,0,0.131739130434783,0.24695652173913,0,0,0,0.140434782608696,0,45.5,1.5
0.5224,0,0.0856,0.3188,0.0012,0,0,0.072,0,46.5,1.5
0.728,0.0056,0.0256,0.2128,0.0148,0,8e-04,0.012,4e-04,47.5,1.5
0.774,0.0592,0.0088,0.094,0.0496,0.0036,0.0092,0.0016,0,48.5,1.5
0.7448,0.0832,0.0088,0.0556,0.0884,0.004,0.0136,8e-04,8e-04,49.5,1.5
0.7388,0.0568,0.0248,0.0468,0.1128,0.0044,0.0088,4e-04,0.0064,50.5,1.5
0.7472,0.0384,0.0392,0.0516,0.1036,0.0056,0.0036,0.004,0.0068,51.5,1.5
0.7316,0.0644,0.05,0.0688,0.0648,0.0056,0.0032,0.0032,0.0084,52.5,1.5
0.7144,0.0768,0.0424,0.1008,0.0396,0.012,0.0024,0.0024,0.0092,53.5,1.5
0.68,0.0744,0.0292,0.1696,0.0208,0.0176,0,0.0036,0.0048,54.5,1.5
0.672,0.0608,0.0204,0.2144,0.0096,0.0184,8e-04,0.0028,8e-04,55.5,1.5
0.6632,0.056,0.0144,0.2344,0.0068,0.02,8e-04,0.0036,8e-04,56.5,1.5
0.6456,0.0548,0.0164,0.2552,0.0044,0.02,0,0.0036,0,57.5,1.5
0.6368,0.0604,0.014,0.2592,0.0036,0.0224,0,0.0036,0,58.5,1.5
0.6364,0.0616,0.0044,0.26,0.0056,0.0308,0,0.0012,0,59.5,1.5
0.6092,0.0648,0.0096,0.2728,0.0068,0.0352,0,8e-04,8e-04,60.5,1.5
0.5892,0.0588,0.0132,0.2964,0.0036,0.0372,0,8e-04,8e-04,61.5,1.5
0.5776,0.0524,0.0144,0.3144,4e-04,0.0396,0,8e-04,4e-04,62.5,1.5
0.5708,0.048,0.0076,0.3316,8e-04,0.0392,0,0.0016,4e-04,63.5,1.5
0.5388,0.0552,0.006,0.3568,0,0.0416,0,0.0012,4e-04,64.5,1.5
0.5372,0.0548,0,0.3608,4e-04,0.0468,0,0,0,65.5,1.5
0.534,0.0464,0,0.3772,0.0012,0.0412,0,0,0,66.5,1.5
0.524,0.0508,0,0.384,0.0016,0.0396,0,0,0,67.5,1.5
0.5092,0.0508,0,0.398,0.002,0.04,0,0,0,68.5,1.5
0.4936,0.0412,0,0.426,0.0012,0.038,0,0,0,69.5,1.5
0.4828,0.0336,0.0028,0.4504,0,0.0284,0,0.0016,4e-04,70.5,1.5
0.468,0.0264,0.0068,0.4676,0,0.0216,0,0.0096,0,71.5,1.5
0.4612,0.0016,0.0204,0.4808,4e-04,0.006,0,0.0296,0,72.5,1.5
0.4716,0.0012,0.0692,0.4152,0.0016,0,0,0.0392,0.002,73.5,1.5
0.57,0.0112,0.03,0.3532,0.0108,4e-04,0,0.0236,8e-04,74.5,1.5
0.5636,0.0392,0,0.3728,0.0092,0.014,0,0.0012,0,75.5,1.5
0.5684,0.0408,0.0024,0.3632,0.0104,0.0148,0,0,0,76.5,1.5
0.5796,0.0336,0.0044,0.3596,0.0088,0.0124,4e-04,0.0012,0,77.5,1.5
0.5996,0.02,0.0032,0.3548,0.0088,0.012,0,0.0012,4e-04,78.5,1.5
0.6228,0.0104,0.0088,0.3448,0.0056,0.0068,0,4e-04,4e-04,79.5,1.5
0.6488,0.0132,0.0088,0.318,0.004,0.006,0,0.0012,0,80.5,1.5
0.6616,0.0196,0.006,0.296,0.0072,0.0076,0,0.002,0,81.5,1.5
0.686,0.028,0.0044,0.2608,0.0076,0.0116,4e-04,0.0012,0,82.5,1.5
0.7164,0.0372,0.0028,0.2244,0.0064,0.0112,4e-04,0.0012,0,83.5,1.5
0.74,0.0492,8e-04,0.1868,0.0064,0.016,0,8e-04,0,84.5,1.5
0.7612,0.0516,0,0.1708,0.0036,0.0124,4e-04,0,0,85.5,1.5
0.7752,0.06,0,0.1492,0.0044,0.0112,0,0,0,86.5,1.5
0.7824,0.0616,0,0.1324,0.0124,0.0108,4e-04,0,0,87.5,1.5
0.8112,0.0448,0,0.1172,0.0192,0.0068,8e-04,0,0,88.5,1.5
0.8188,0.0456,0,0.1072,0.0232,0.004,0.0012,0,0,89.5,1.5
0.84,0.0432,0.0016,0.088,0.0216,0.0036,0.0016,0,4e-04,90.5,1.5
0.8424,0.0468,0.0036,0.0804,0.0224,0.0028,0.0012,0,4e-04,91.5,1.5
0.8604,0.0416,0.002,0.072,0.0196,0.0036,8e-04,0,0,92.5,1.5
0.8768,0.0432,0.0024,0.0508,0.024,0.002,4e-04,4e-04,0,93.5,1.5
0.91,0.0276,0,0.0384,0.0228,8e-04,4e-04,0,0,94.5,1.5
0.9448,0.0172,8e-04,0.0244,0.012,4e-04,0,0,4e-04,95.5,1.5
0.9412,0.0116,0.0168,0.0256,0.0028,8e-04,0,8e-04,4e-04,96.5,1.5
0.975696202531646,0,0.0010126582278481,0.020253164556962,0.0030379746835443,0,0,0,0,97.5,1.5
0.963157894736842,0,0.0126315789473684,0.0242105263157895,0,0,0,0,0,98.5,1.5
0.835555555555556,0.164444444444444,0,0,0,0,0,0,0,101.5,1.5
0.9664,0,0,0.0272,0,0.0064,0,0,0,102.5,1.5
0.6,0,0,0.4,0,0,0,0,0,103.5,1.5
0.741363636363636,0,0.0763636363636364,0,0.0963636363636364,0,0,0,0.0859090909090909,104.5,1.5
0.6956,0,0.2756,0,0.0176,0,0,0,0.0112,105.5,1.5
0.7656,0,0.1668,4e-04,0.0648,0,0,0,0.0024,106.5,1.5
0.8056,0.0028,0.132,0,0.0568,0,0.0016,0,0.0012,107.5,1.5
0.87695652173913,0.0630434782608696,0.0247826086956522,0.00130434782608696,0.0234782608695652,0.000869565217391304,0.00956521739130435,0,0,108.5,1.5
0.918333333333333,0.075,0,0,0.00666666666666667,0,0,0,0,109.5,1.5
0.997,0.002,0,0.001,0,0,0,0,0,110.5,1.5
1,0,0,0,0,0,0,0,0,117.5,1.5
0.892987012987013,0,0.0025974025974026,0,0.102337662337662,0,0,0,0.00207792207792208,118.5,1.5
0.628,0.0124,0.0868,0,0.258,0,0.0116,0,0.0032,119.5,1.5
0.662608695652174,0.116521739130435,0.00217391304347826,0,0.158260869565217,0,0.0604347826086956,0,0,120.5,1.5
0.817204301075269,0.0860215053763441,0,0.00688172043010753,0.0739784946236559,0.00043010752688172,0.0154838709677419,0,0,121.5,1.5
0.828,0.0212,0.0108,0.044,0.092,4e-04,0.0036,0,0,122.5,1.5
0.8076,0.0088,0.0184,0.0424,0.1136,0,0.0092,0,0,123.5,1.5
0.792463768115942,0.0660869565217391,0.000579710144927536,0.031304347826087,0.0869565217391304,0,0.0208695652173913,0.00173913043478261,0,124.5,1.5
0.804255319148936,0.00723404255319149,0.00723404255319149,0,0.172340425531915,0,0.00851063829787234,0,0.000425531914893617,125.5,1.5
0.8144,0.0132,0.0784,0,0.0848,0,0.0084,4e-04,4e-04,126.5,1.5
0.856888888888889,0.0844444444444444,0.0577777777777778,0,0,0,0,0.000888888888888889,0,127.5,1.5
0.902089552238806,0.0805970149253731,0.0119402985074627,0,0.0017910447761194,0,0.00358208955223881,0,0,128.5,1.5
0.8552,0.1008,0.0088,0.0236,0.0084,0.0024,4e-04,4e-04,0,129.5,1.5
0.8696,0.0228,0.0296,0.0672,0.0068,0.004,0,0,0,130.5,1.5
0.8172,0.0128,0.058,0.088,0.018,0.0032,4e-04,0.0016,8e-04,131.5,1.5
0.7768,0.0112,0.0724,0.0852,0.0372,0.004,0,0.004,0.0092,132.5,1.5
0.75,0.01,0.0796,0.0764,0.0648,0.0028,0,0.002,0.0144,133.5,1.5
0.73,0.0144,0.054,0.0736,0.1116,0.0028,8e-04,8e-04,0.012,134.5,1.5
0.7132,0.0208,0.042,0.0776,0.1304,0.0032,0.0052,8e-04,0.0068,135.5,1.5
0.6868,0.0292,0.0468,0.0856,0.1256,0.0044,0.0148,0.0016,0.0052,136.5,1.5
0.6836,0.0328,0.0416,0.1056,0.1144,0.004,0.0132,0.0012,0.0036,137.5,1.5
0.6896,0.0236,0.0432,0.1176,0.1064,0.0052,0.0064,0.0024,0.0056,138.5,1.5
0.7104,0.0164,0.0352,0.1336,0.0832,0.0052,0.0032,0.0028,0.01,139.5,1.5
0.7128,0.0216,0.0404,0.1428,0.062,0.0052,8e-04,0.0016,0.0128,140.5,1.5
0.7052,0.0408,0.0364,0.1612,0.0392,0.0052,8e-04,0.0012,0.01,141.5,1.5
0.71,0.0484,0.0216,0.174,0.0292,0.0096,0,8e-04,0.0064,142.5,1.5
0.71,0.0488,0.0172,0.1872,0.0244,0.0092,0.0028,4e-04,0,143.5,1.5
0.7156,0.0532,0.0072,0.1948,0.0164,0.0096,0.0024,8e-04,0,144.5,1.5
0.7152,0.0596,0.0032,0.1924,0.0136,0.012,0.0032,8e-04,0,145.5,1.5
0.7244,0.0512,0.0052,0.1908,0.0148,0.0096,0.0032,8e-04,0,146.5,1.5
0.7324,0.0396,0.0044,0.1884,0.018,0.0112,0.0052,8e-04,0,147.5,1.5
0.7136,0.042,0.0068,0.1964,0.024,0.012,0.004,0.0012,0,148.5,1.5
0.7056,0.0504,0.0068,0.2012,0.0184,0.012,0.0036,0.002,0,149.5,1.5
0.6856,0.0524,0.0124,0.22,0.0108,0.0136,0.0016,0.0036,0,150.5,1.5
0.6904,0.052,0.0124,0.2204,0.0036,0.0176,0,0.0032,4e-04,151.5,1.5
0.7056,0.046,0.0044,0.2312,0,0.0124,0,4e-04,0,152.5,1.5
0.6976,0.0496,4e-04,0.234,0,0.018,0,4e-04,0,153.5,1.5
0.6796,0.0572,0,0.2444,0,0.0188,0,0,0,154.5,1.5
0.67,0.0516,0.002,0.2552,0,0.0212,0,0,0,155.5,1.5
0.6616,0.0444,0.0028,0.2688,4e-04,0.0208,0,0.0012,0,156.5,1.5
0.6544,0.0448,0.004,0.2724,0,0.0208,0,0.0036,0,157.5,1.5
0.6464,0.0376,0.0032,0.2876,0,0.0204,0,0.0048,0,158.5,1.5
0.6464,0.0368,4e-04,0.2992,0,0.0152,0,0.002,0,159.5,1.5
0.6552,0.0344,0,0.292,0.0028,0.0156,0,0,0,160.5,1.5
0.646,0.0384,0,0.2916,0.0064,0.0172,4e-04,0,0,161.5,1.5
0.634,0.0412,0,0.2992,0.0068,0.0188,0,0,0,162.5,1.5
0.6144,0.042,0,0.316,0.0056,0.022,0,0,0,163.5,1.5
0.5904,0.0448,0,0.3324,0.0048,0.0276,0,0,0,164.5,1.5
0.584,0.0388,0,0.3416,0.0048,0.0304,4e-04,0,0,165.5,1.5
0.578,0.0392,0,0.3568,0.0036,0.0224,0,0,0,166.5,1.5
0.5788,0.0312,0.0012,0.3656,0.002,0.02,0,0.0012,0,167.5,1.5
0.5944,0.0248,0.0024,0.3596,0.0016,0.0144,0,0.0024,4e-04,168.5,1.5
0.5868,0.0264,0.0056,0.3656,0,0.0132,0,0.0024,0,169.5,1.5
0.6024,0.016,4e-04,0.3704,0,0.0088,0,0.002,0,170.5,1.5
0.614,0.0116,0.0012,0.368,0,0.0048,0,4e-04,0,171.5,1.5
0.5924,0.0344,0.0016,0.3656,0,0.0024,0,0.0036,0,172.5,1.5
0.5508,0.0376,0.0016,0.3428,0.0036,0.0532,4e-04,0.01,0,173.5,1.5
0.5332,0.0408,0.0024,0.3928,0.004,0.0268,0,0,0,174.5,1.5
0.5344,0.03,0.002,0.3952,0.006,0.0256,0,0.0068,0,175.5,1.5
0.5368,0.0296,0.0016,0.4044,0.0036,0.0208,4e-04,0.0028,0,176.5,1.5
0.5324,0.0284,0,0.4112,0.004,0.0236,0,4e-04,0,177.5,1.5
0.5352,0.0296,0,0.404,0.004,0.0272,0,0,0,178.5,1.5
0.5304,0.0316,0.0032,0.398,0.004,0.0284,0,0.0044,0,179.5,1.5
0.5508,0.056,0,0.3536,0,0.0396,0,0,0,-179.5,2.5
0.558,0.0508,0,0.3576,0,0.0336,0,0,0,-178.5,2.5
0.554,0.0536,0,0.3604,0,0.032,0,0,0,-177.5,2.5
0.5444,0.054,0.0012,0.3684,0,0.032,0,0,0,-176.5,2.5
0.5364,0.052,0.0028,0.3748,0,0.0328,0,0.0012,0,-175.5,2.5
0.5364,0.0536,0.002,0.3768,0,0.0304,0,8e-04,0,-174.5,2.5
0.5268,0.056,0.0012,0.3844,0,0.0296,0,0.002,0,-173.5,2.5
0.5136,0.0592,8e-04,0.3884,0,0.0352,0,0.0028,0,-172.5,2.5
0.5096,0.0468,0,0.4112,0,0.0324,0,0,0,-171.5,2.5
0.5056,0.0472,0,0.4168,0,0.0304,0,0,0,-170.5,2.5
0.4956,0.046,8e-04,0.4212,0,0.0364,0,0,0,-169.5,2.5
0.5004,0.0388,0.0032,0.4248,0,0.032,0,8e-04,0,-168.5,2.5
0.5096,0.0276,0.004,0.4268,0.0012,0.03,0,8e-04,0,-167.5,2.5
0.504,0.0296,8e-04,0.4396,0,0.0228,0,0.0032,0,-166.5,2.5
0.5,0.0328,0.0012,0.4396,0,0.0236,0,0.0028,0,-165.5,2.5
0.4856,0.0408,0.0024,0.446,0,0.0224,0,0.0028,0,-164.5,2.5
0.4932,0.0396,0.002,0.4336,0,0.0288,0,0.0028,0,-163.5,2.5
0.4996,0.046,8e-04,0.4196,0,0.0324,0,0.0016,0,-162.5,2.5
0.4944,0.0564,0,0.4168,0,0.0324,0,0,0,-161.5,2.5
0.5016,0.0508,0,0.4072,0,0.0404,0,0,0,-160.5,2.5
0.504,0.0452,0.0012,0.4176,0,0.032,0,0,0,-159.5,2.5
0.4816,0.0596,0.0028,0.4116,0,0.042,0,0.0024,0,-158.5,2.5
0.3876,0.0844,0,0.4644,0,0.0636,0,0,0,-157.5,2.5
0.4684,0.0608,0,0.4132,0,0.0576,0,0,0,-156.5,2.5
0.4872,0.0444,0,0.4328,0,0.0356,0,0,0,-155.5,2.5
0.5008,0.0464,0,0.43,0,0.0228,0,0,0,-154.5,2.5
0.4936,0.0496,0,0.432,0,0.0248,0,0,0,-153.5,2.5
0.49,0.0392,0,0.4448,0,0.026,0,0,0,-152.5,2.5
0.4892,0.0424,0.004,0.44,0,0.024,0,4e-04,0,-151.5,2.5
0.4736,0.0452,8e-04,0.4424,0,0.0356,0,0.0024,0,-150.5,2.5
